old_name,new_name
grün-und-freiflächenbestand-2020-umweltatlas-wms,grun-und-freiflachenbestand-2020-umweltatlas-wms-ec5c30ab
grün-und-freiflächenbestand-2021-umweltatlas-wms,grun-und-freiflachenbestand-2021-umweltatlas-wms-26b5ac06
grünvolumen-2010-umweltatlas-wms,grunvolumen-2010-umweltatlas-wms-58af28ba
grünvolumen-2020-umweltatlas-wfs,grunvolumen-2020-umweltatlas-wfs-94bc57b3
grünvolumen-2020-umweltatlas-wms,grunvolumen-2020-umweltatlas-wms-8b9436af
grünvolumen-block-blockteilflächen-und-straßenflächen-2010-umweltatlas-wfs,grunvolumen-block-blockteilflachen-und-strassenflachen-2010-umweltatlas-wfs-c39f029f
sozialstatistisches-berichtswesen-berlin-quartalsstatistiken-zu-den-ausgaben-und-6,gsi_ae_ts1100199014200503
sozialstatistisches-berichtswesen-berlin-quartalsstatistiken-zu-den-ausgaben-und-5,gsi_ae_ts2100199014200503
sozialstatistisches-berichtswesen-berlin-quartalsstatistiken-zu-den-ausgaben-und-4,gsi_ae_ts3100199014200103
sozialstatistisches-berichtswesen-berlin-quartalsstatistiken-zu-den-ausgaben-und-3,gsi_ae_ts4100199014200403
sozialstatistisches-berichtswesen-berlin-quartalsstatistiken-zu-den-ausgaben-und-2,gsi_ae_ts6100199014200106
sozialstatistisches-berichtswesen-berlin-quartalsstatistiken-zu-den-ausgaben-und-1,gsi_ae_ts7100199014200103
sozialstatistisches-berichtswesen-berlin-quartalsstatistiken-zu-den-ausgaben-und-0,gsi_ae_ts8100199014200403
sozialstatistisches-berichtswesen-berlin-quartalsstatistiken-zu-den-ausgaben-und,gsi_ae_ts9100199014200503
sozialstatistisches-berichtswesen-berlin-monatsstatistiken-zu-den-empfängerinnen-und-3,gsi_eb_ts1200199014200501
sozialstatistisches-berichtswesen-berlin-monatsstatistiken-zu-den-empfängerinnen-und-2,gsi_eb_ts3200199014200201
sozialstatistisches-berichtswesen-berlin-monatsstatistiken-zu-den-empfängerinnen-und-1,gsi_eb_ts4200199014200501
sozialstatistisches-berichtswesen-berlin-monatsstatistiken-zu-den-empfängerinnen-und-0,gsi_eb_ts6700199014200203
sozialstatistisches-berichtswesen-berlin-monatsstatistiken-zu-den-empfängerinnen-und,gsi_eb_ts8200199014200401
sozialstatistisches-berichtswesen-berlin-jahresstatistiken-zu-den-eckzahlen-und-2,gsi_ez_ts1100299000200912
sozialstatistisches-berichtswesen-berlin-jahresstatistiken-zu-den-eckzahlen-und-1,gsi_ez_ts2100299000200912
sozialstatistisches-berichtswesen-berlin-jahresstatistiken-zu-den-eckzahlen-und-0,gsi_ez_ts3100299000200912
sozialstatistisches-berichtswesen-berlin-jahresstatistiken-zu-den-eckzahlen-und,gsi_ez_ts4100299000200912
gesundheitsberichterstattung-berlin-gesundheitsindikator-1016-zuzahlungen-der-privaten,gsi_gesindikator_10_16
gesundheitsberichterstattung-berlin-gesundheitsindikator-1017-krankenversicherungsschutz,gsi_gesindikator_10_17
gesundheitsberichterstattung-berlin-gesundheitsindikator-1018-mitglieder-und,gsi_gesindikator_10_18
gesundheitsberichterstattung-berlin-gesundheitsindikator-1019-versichertenstruktur-nach,gsi_gesindikator_10_19
gesundheitsberichterstattung-berlin-gesundheitsindikator-1020-entwicklung-der,gsi_gesindikator_10_20
gesundheitsberichterstattung-berlin-gesundheitsindikator-1021-einnahmen-und-ausgaben-der,gsi_gesindikator_10_21
gesundheitsberichterstattung-berlin-gesundheitsindikator-1022-entwicklung-der-beitrags,gsi_gesindikator_10_22
gesundheitsberichterstattung-berlin-gesundheitsindikator-1023-entwicklung-der,gsi_gesindikator_10_23
gesundheitsberichterstattung-berlin-gesundheitsindikator-109-gesundheitsausgaben-der,gsi_gesindikator_10_9
gesundheitsberichterstattung-berlin-gesundheitsindikator-111-kostenstrukturanalyse-der,gsi_gesindikator_11_1
gesundheitsberichterstattung-berlin-gesundheitsindikator-112-kostenstrukturanalyse-je,gsi_gesindikator_11_2
gesundheitsberichterstattung-berlin-gesundheitsindikator-113-kostenstrukturanalyse,gsi_gesindikator_11_3
gesundheitsberichterstattung-berlin-gesundheitsindikator-114-kosten-der-allgemeinen,gsi_gesindikator_11_4
gesundheitsberichterstattung-berlin-gesundheitsindikator-115-kosten-der-sonstigen,gsi_gesindikator_11_5
gesundheitsberichterstattung-berlin-gesundheitsindikator-116-drg-fallpauschalen-erlöse,gsi_gesindikator_11_6
gesundheitsberichterstattung-berlin-gesundheitsindikator-117-aufwendungen-für-leistungen,gsi_gesindikator_11_7
gesundheitsberichterstattung-berlin-gesundheitsindikator-118-durchschnittliche-vergütung,gsi_gesindikator_11_8
gesundheitsberichterstattung-berlin-gesundheitsindikator-21-bevölkerung-nach-geschlecht,gsi_gesindikator_2_1
gesundheitsberichterstattung-berlin-gesundheitsindikator-210-lebendgeborene-land-im,gsi_gesindikator_2_10
gesundheitsberichterstattung-berlin-gesundheitsindikator-211-wanderungen-der-bevölkerung,gsi_gesindikator_2_11
gesundheitsberichterstattung-berlin-gesundheitsindikator-212-bevölkerung-am-311220-und,gsi_gesindikator_2_12
gesundheitsberichterstattung-berlin-gesundheitsindikator-213-höchster-allgemeiner,gsi_gesindikator_2_13
gesundheitsberichterstattung-berlin-gesundheitsindikator-214-höchster-berufsbildender,gsi_gesindikator_2_14
gesundheitsberichterstattung-berlin-gesundheitsindikator-215-verfügbares-einkommen-der,gsi_gesindikator_2_15
gesundheitsberichterstattung-berlin-gesundheitsindikator-217-monatliches-nettoeinkommen,gsi_gesindikator_2_17
gesundheitsberichterstattung-berlin-gesundheitsindikator-218-erwerbstätige-nach,gsi_gesindikator_2_18
gesundheitsberichterstattung-berlin-gesundheitsindikator-219-alleinerziehende-mit,gsi_gesindikator_2_19
gesundheitsberichterstattung-berlin-gesundheitsindikator-22-ausländische-bevölkerung,gsi_gesindikator_2_2
gesundheitsberichterstattung-berlin-gesundheitsindikator-220-arbeitslose,gsi_gesindikator_2_20
gesundheitsberichterstattung-berlin-gesundheitsindikator-221-arbeitslose,gsi_gesindikator_2_21
gesundheitsberichterstattung-berlin-gesundheitsindikator-222-empfänger-von-ausgewählten,gsi_gesindikator_2_22
gesundheitsberichterstattung-berlin-gesundheitsindikator-223-empfänger-von-ausgewählten,gsi_gesindikator_2_23
gesundheitsberichterstattung-berlin-gesundheitsindikator-224-wohngeldempfänger-haushalte,gsi_gesindikator_2_24
gesundheitsberichterstattung-berlin-gesundheitsindikator-23-bevölkerung-nach-alter-und,gsi_gesindikator_2_3
gesundheitsberichterstattung-berlin-gesundheitsindikator-24-ausländische-bevölkerung,gsi_gesindikator_2_4
gesundheitsberichterstattung-berlin-gesundheitsindikator-25-bevölkerung-nach-geschlecht,gsi_gesindikator_2_5
gesundheitsberichterstattung-berlin-gesundheitsindikator-26-ausländische-bevölkerung,gsi_gesindikator_2_6
gesundheitsberichterstattung-berlin-gesundheitsindikator-27-altersstruktur-der,gsi_gesindikator_2_7
gesundheitsberichterstattung-berlin-gesundheitsindikator-28-mädchen-und-frauenanteil-der,gsi_gesindikator_2_8
gesundheitsberichterstattung-berlin-gesundheitsindikator-29-bevölkerungsentwicklung-land,gsi_gesindikator_2_9
gesundheitsberichterstattung-berlin-gesundheitsindikator-31-sterbefälle-nach-geschlecht,gsi_gesindikator_3_1
gesundheitsberichterstattung-berlin-gesundheitsindikator-310-lebenserwartung-nach,gsi_gesindikator_3_10
gesundheitsberichterstattung-berlin-gesundheitsindikator-3100-rentenzugänge-wegen,gsi_gesindikator_3_100
gesundheitsberichterstattung-berlin-gesundheitsindikator-3101-gestorbene-infolge-von,gsi_gesindikator_3_101
gesundheitsberichterstattung-berlin-gesundheitsindikator-3102-kariesprävalenz-und,gsi_gesindikator_3_102
gesundheitsberichterstattung-berlin-gesundheitsindikator-3103-krankenhausfälle-infolge,gsi_gesindikator_3_103
gesundheitsberichterstattung-berlin-gesundheitsindikator-3104-krankheiten-des-muskel,gsi_gesindikator_3_104
gesundheitsberichterstattung-berlin-gesundheitsindikator-3105-krankenhausfälle-infolge,gsi_gesindikator_3_105
gesundheitsberichterstattung-berlin-gesundheitsindikator-3107-leistungen-zur,gsi_gesindikator_3_107
gesundheitsberichterstattung-berlin-gesundheitsindikator-3108-rentenzugänge-wegen,gsi_gesindikator_3_108
gesundheitsberichterstattung-berlin-gesundheitsindikator-3109-rheumatische-erkrankungen,gsi_gesindikator_3_109
gesundheitsberichterstattung-berlin-gesundheitsindikator-311-lebenserwartung-ohne,gsi_gesindikator_3_11
gesundheitsberichterstattung-berlin-gesundheitsindikator-3110-verletzungen-und,gsi_gesindikator_3_110
gesundheitsberichterstattung-berlin-gesundheitsindikator-3111-krankenhausfälle-infolge,gsi_gesindikator_3_111
gesundheitsberichterstattung-berlin-gesundheitsindikator-3113-leistungen-zur,gsi_gesindikator_3_113
gesundheitsberichterstattung-berlin-gesundheitsindikator-3114-rentenzugänge-wegen,gsi_gesindikator_3_114
gesundheitsberichterstattung-berlin-gesundheitsindikator-3115-gestorbene-infolge-äußerer,gsi_gesindikator_3_115
gesundheitsberichterstattung-berlin-gesundheitsindikator-3116-im-straßenverkehr,gsi_gesindikator_3_116
gesundheitsberichterstattung-berlin-gesundheitsindikator-3117-im-straßenverkehr,gsi_gesindikator_3_117
gesundheitsberichterstattung-berlin-gesundheitsindikator-3118-im-straßenverkehr,gsi_gesindikator_3_118
gesundheitsberichterstattung-berlin-gesundheitsindikator-3119-zahl-der,gsi_gesindikator_3_119
gesundheitsberichterstattung-berlin-gesundheitsindikator-312-anzahl-der-durch-tod-vor,gsi_gesindikator_3_12
gesundheitsberichterstattung-berlin-gesundheitsindikator-313-vermeidbare-sterbefälle,gsi_gesindikator_3_13
gesundheitsberichterstattung-berlin-gesundheitsindikator-314-vermeidbare-sterbefälle,gsi_gesindikator_3_14
gesundheitsberichterstattung-berlin-gesundheitsindikator-315-selbsteinschätzung-des,gsi_gesindikator_3_15
gesundheitsberichterstattung-berlin-gesundheitsindikator-316-einschätzung-von,gsi_gesindikator_3_16
gesundheitsberichterstattung-berlin-gesundheitsindikator-317-beeinträchtigung-der,gsi_gesindikator_3_17
gesundheitsberichterstattung-berlin-gesundheitsindikator-318-verteilung-der-häufigsten,gsi_gesindikator_3_18
gesundheitsberichterstattung-berlin-gesundheitsindikator-319-die-häufigsten-diagnosen,gsi_gesindikator_3_19
gesundheitsberichterstattung-berlin-gesundheitsindikator-32-sterbefälle-nach,gsi_gesindikator_3_2
gesundheitsberichterstattung-berlin-gesundheitsindikator-320-die-häufigsten-diagnosen,gsi_gesindikator_3_20
gesundheitsberichterstattung-berlin-gesundheitsindikator-321-die-häufigsten-diagnosen,gsi_gesindikator_3_21
gesundheitsberichterstattung-berlin-gesundheitsindikator-322-die-häufigsten-diagnosen,gsi_gesindikator_3_22
gesundheitsberichterstattung-berlin-gesundheitsindikator-323-die-häufigsten-diagnosen,gsi_gesindikator_3_23
gesundheitsberichterstattung-berlin-gesundheitsindikator-324-krankenhausfälle-nach,gsi_gesindikator_3_24
gesundheitsberichterstattung-berlin-gesundheitsindikator-325-krankenhausfälle-nach-alter,gsi_gesindikator_3_25
gesundheitsberichterstattung-berlin-gesundheitsindikator-326-krankenhausfälle-nach,gsi_gesindikator_3_26
gesundheitsberichterstattung-berlin-gesundheitsindikator-327-krankenhausfälle-nach,gsi_gesindikator_3_27
gesundheitsberichterstattung-berlin-gesundheitsindikator-33-sterbefälle-der-deutschen,gsi_gesindikator_3_3
gesundheitsberichterstattung-berlin-gesundheitsindikator-331-arbeits-und-wegeunfälle,gsi_gesindikator_3_31
gesundheitsberichterstattung-berlin-gesundheitsindikator-332-angezeigte-und-anerkannte,gsi_gesindikator_3_32
gesundheitsberichterstattung-berlin-gesundheitsindikator-333-leistungen-zur,gsi_gesindikator_3_33
gesundheitsberichterstattung-berlin-gesundheitsindikator-334-leistungen-zur,gsi_gesindikator_3_34
gesundheitsberichterstattung-berlin-gesundheitsindikator-335-leistungen-zur,gsi_gesindikator_3_35
gesundheitsberichterstattung-berlin-gesundheitsindikator-336-leistungen-zur,gsi_gesindikator_3_36
gesundheitsberichterstattung-berlin-gesundheitsindikator-337-rentenzugänge-und-bestand,gsi_gesindikator_3_37
gesundheitsberichterstattung-berlin-gesundheitsindikator-338-rentenzugänge-und-bestand,gsi_gesindikator_3_38
gesundheitsberichterstattung-berlin-gesundheitsindikator-339-rentenzugänge-und-bestand,gsi_gesindikator_3_39
gesundheitsberichterstattung-berlin-gesundheitsindikator-34-sterbefälle-der,gsi_gesindikator_3_4
gesundheitsberichterstattung-berlin-gesundheitsindikator-340-rentenzugänge-und-bestand,gsi_gesindikator_3_40
gesundheitsberichterstattung-berlin-gesundheitsindikator-341-schwerbehinderte-grad-der,gsi_gesindikator_3_41
gesundheitsberichterstattung-berlin-gesundheitsindikator-342-schwerbehinderte-grad-der,gsi_gesindikator_3_42
gesundheitsberichterstattung-berlin-gesundheitsindikator-343-schwerbehinderte-grad-der,gsi_gesindikator_3_43
gesundheitsberichterstattung-berlin-gesundheitsindikator-344-schwerbehinderte-nach-dem,gsi_gesindikator_3_44
gesundheitsberichterstattung-berlin-gesundheitsindikator-345-schwerbehinderte-grad-der,gsi_gesindikator_3_45
gesundheitsberichterstattung-berlin-gesundheitsindikator-346-pflegebedürftige-nach,gsi_gesindikator_3_46
gesundheitsberichterstattung-berlin-gesundheitsindikator-347-pflegebedürftige-nach-alter,gsi_gesindikator_3_47
gesundheitsberichterstattung-berlin-gesundheitsindikator-348-pflegebedürftige-nach,gsi_gesindikator_3_48
gesundheitsberichterstattung-berlin-gesundheitsindikator-349-pflegebedürftige-nach,gsi_gesindikator_3_49
gesundheitsberichterstattung-berlin-gesundheitsindikator-35-vorzeitige-sterblichkeit-bis,gsi_gesindikator_3_5
gesundheitsberichterstattung-berlin-gesundheitsindikator-350-lebendgeborene-nach,gsi_gesindikator_3_50
gesundheitsberichterstattung-berlin-gesundheitsindikator-351-lebendgeborene-nach,gsi_gesindikator_3_51
gesundheitsberichterstattung-berlin-gesundheitsindikator-352-angeborene-fehlbildungen,gsi_gesindikator_3_52
gesundheitsberichterstattung-berlin-gesundheitsindikator-353-säuglingssterbefälle-nach,gsi_gesindikator_3_53
gesundheitsberichterstattung-berlin-gesundheitsindikator-354-säuglingssterblichkeit-im,gsi_gesindikator_3_54
gesundheitsberichterstattung-berlin-gesundheitsindikator-355-perinatale-sterbefälle-land,gsi_gesindikator_3_55
gesundheitsberichterstattung-berlin-gesundheitsindikator-356-häufigste-todesursachen-von,gsi_gesindikator_3_56
gesundheitsberichterstattung-berlin-gesundheitsindikator-357-befunde-bei,gsi_gesindikator_3_57
gesundheitsberichterstattung-berlin-gesundheitsindikator-358-meldepflichtige,gsi_gesindikator_3_58
gesundheitsberichterstattung-berlin-gesundheitsindikator-359-meldepflichtige,gsi_gesindikator_3_59
gesundheitsberichterstattung-berlin-gesundheitsindikator-36-sterbefälle-je-100-000,gsi_gesindikator_3_6
gesundheitsberichterstattung-berlin-gesundheitsindikator-360-krankenhausfälle-infolge,gsi_gesindikator_3_60
gesundheitsberichterstattung-berlin-gesundheitsindikator-361-neuerkrankungen-bakteriell,gsi_gesindikator_3_61
gesundheitsberichterstattung-berlin-gesundheitsindikator-362-neuerkrankungen-bakteriell,gsi_gesindikator_3_62
gesundheitsberichterstattung-berlin-gesundheitsindikator-363-aids-erkrankte-nach,gsi_gesindikator_3_63
gesundheitsberichterstattung-berlin-gesundheitsindikator-364-gemeldete-gesicherte-hiv,gsi_gesindikator_3_64
gesundheitsberichterstattung-berlin-gesundheitsindikator-365-gestorbene-infolge-von,gsi_gesindikator_3_65
gesundheitsberichterstattung-berlin-gesundheitsindikator-366-bösartige-neubildungen-nach,gsi_gesindikator_3_66
gesundheitsberichterstattung-berlin-gesundheitsindikator-367-gemeldete-neuerkrankungen,gsi_gesindikator_3_67
gesundheitsberichterstattung-berlin-gesundheitsindikator-368-gemeldete-neuerkrankungen,gsi_gesindikator_3_68
gesundheitsberichterstattung-berlin-gesundheitsindikator-369-gemeldete-neuerkrankungen,gsi_gesindikator_3_69
gesundheitsberichterstattung-berlin-gesundheitsindikator-37-sterbefälle-nach-geschlecht,gsi_gesindikator_3_7
gesundheitsberichterstattung-berlin-gesundheitsindikator-370-gemeldete-neuerkrankungen,gsi_gesindikator_3_70
gesundheitsberichterstattung-berlin-gesundheitsindikator-371-gemeldete-neuerkrankungen,gsi_gesindikator_3_71
gesundheitsberichterstattung-berlin-gesundheitsindikator-372-gemeldete-neuerkrankungen,gsi_gesindikator_3_72
gesundheitsberichterstattung-berlin-gesundheitsindikator-373-krankenhausfälle-infolge,gsi_gesindikator_3_73
gesundheitsberichterstattung-berlin-gesundheitsindikator-375-leistungen-zur,gsi_gesindikator_3_75
gesundheitsberichterstattung-berlin-gesundheitsindikator-376-rentenzugänge-wegen,gsi_gesindikator_3_76
gesundheitsberichterstattung-berlin-gesundheitsindikator-377-gestorbene-infolge,gsi_gesindikator_3_77
gesundheitsberichterstattung-berlin-gesundheitsindikator-378-diabetes-mellitus-nach,gsi_gesindikator_3_78
gesundheitsberichterstattung-berlin-gesundheitsindikator-379-diabetes-mellitus-nach,gsi_gesindikator_3_79
gesundheitsberichterstattung-berlin-gesundheitsindikator-38-häufigste-todesursachen-icd,gsi_gesindikator_3_8
gesundheitsberichterstattung-berlin-gesundheitsindikator-380-krankenhausfälle-infolge,gsi_gesindikator_3_80
gesundheitsberichterstattung-berlin-gesundheitsindikator-381-rentenzugänge-wegen,gsi_gesindikator_3_81
gesundheitsberichterstattung-berlin-gesundheitsindikator-382-psychische-und,gsi_gesindikator_3_82
gesundheitsberichterstattung-berlin-gesundheitsindikator-383-krankenhausfälle-infolge,gsi_gesindikator_3_83
gesundheitsberichterstattung-berlin-gesundheitsindikator-385-leistungen-zur,gsi_gesindikator_3_85
gesundheitsberichterstattung-berlin-gesundheitsindikator-386-rentenzugänge-wegen,gsi_gesindikator_3_86
gesundheitsberichterstattung-berlin-gesundheitsindikator-387-einweisungen-nach-dem,gsi_gesindikator_3_87
gesundheitsberichterstattung-berlin-gesundheitsindikator-388-gestorbene-infolge,gsi_gesindikator_3_88
gesundheitsberichterstattung-berlin-gesundheitsindikator-389-gestorbene-infolge,gsi_gesindikator_3_89
gesundheitsberichterstattung-berlin-gesundheitsindikator-39-lebenserwartung-nach-alter,gsi_gesindikator_3_9
gesundheitsberichterstattung-berlin-gesundheitsindikator-390-krankheiten-des,gsi_gesindikator_3_90
gesundheitsberichterstattung-berlin-gesundheitsindikator-391-krankenhausfälle-infolge,gsi_gesindikator_3_91
gesundheitsberichterstattung-berlin-gesundheitsindikator-393-leistungen-zur,gsi_gesindikator_3_93
gesundheitsberichterstattung-berlin-gesundheitsindikator-394-rentenzugänge-wegen,gsi_gesindikator_3_94
gesundheitsberichterstattung-berlin-gesundheitsindikator-395-gestorbene-infolge-von,gsi_gesindikator_3_95
gesundheitsberichterstattung-berlin-gesundheitsindikator-396-krankheiten-des,gsi_gesindikator_3_96
gesundheitsberichterstattung-berlin-gesundheitsindikator-397-krankenhausfälle-infolge,gsi_gesindikator_3_97
gesundheitsberichterstattung-berlin-gesundheitsindikator-399-leistungen-zur,gsi_gesindikator_3_99
gesundheitsberichterstattung-berlin-gesundheitsindikator-41-rauchverhalten-nach-alter,gsi_gesindikator_4_1
gesundheitsberichterstattung-berlin-gesundheitsindikator-410-mittlere-tägliche,gsi_gesindikator_4_10
gesundheitsberichterstattung-berlin-gesundheitsindikator-411-mittlerer-täglicher-obst,gsi_gesindikator_4_11
gesundheitsberichterstattung-berlin-gesundheitsindikator-412-anteil-unterschiedlicher,gsi_gesindikator_4_12
gesundheitsberichterstattung-berlin-gesundheitsindikator-413-anteil-der-bevölkerung-mit,gsi_gesindikator_4_13
gesundheitsberichterstattung-berlin-gesundheitsindikator-42-rauchverhalten-der,gsi_gesindikator_4_2
gesundheitsberichterstattung-berlin-gesundheitsindikator-43-nichtraucher-nach-alter-und,gsi_gesindikator_4_3
gesundheitsberichterstattung-berlin-gesundheitsindikator-44-nichtraucher-und,gsi_gesindikator_4_4
gesundheitsberichterstattung-berlin-gesundheitsindikator-45-durchschnittliches-alter-der,gsi_gesindikator_4_5
gesundheitsberichterstattung-berlin-gesundheitsindikator-46-mittlerer-täglicher,gsi_gesindikator_4_6
gesundheitsberichterstattung-berlin-gesundheitsindikator-47-mittlerer-täglicher,gsi_gesindikator_4_7
gesundheitsberichterstattung-berlin-gesundheitsindikator-48-body-mass-index-bmi-der,gsi_gesindikator_4_8
